CustomerID,Gender,Age,MaritalStatus,Education,Income,Spent,CampaignChannel,CampaignType,Response,JoinDate,LastPurchaseDate
C1741,Female,64,Single,High School,39543,2344,Social Media,Newsletter,0,2021-11-18,2022-03-31
C1742,Female,65,Single,Bachelor,65913,4758,Web Ads,New Product,0,2021-10-04,2021-11-14
C1743,Female,61,Married,Bachelor,59018,7007,Web Ads,Discount,1,2020-10-19,2021-07-27
C1744,Male,51,Married,Bachelor,48153,8126,Email,Discount,0,2020-10-01,2021-08-30
C1745,Male,51,Single,Bachelor,48048,4210,Email,Newsletter,0,2022-02-14,2022-12-30
C1746,Female,25,Married,Bachelor,63412,14432,Web Ads,Loyalty Program,0,2022-03-01,2022-07-12
C1747,Male,67,Single,Bachelor,69445,14699,Social Media,Loyalty Program,1,2022-08-05,2023-06-26
C1748,Male,57,Single,Master,60953,9393,Phone,Discount,1,2022-06-13,2022-09-08
C1749,Female,36,Married,High School,61420,11967,Social Media,Newsletter,0,2019-02-11,2019-05-07
C1750,Male,29,Single,Bachelor,52522,6474,Email,New Product,0,2022-03-29,2022-06-06
C1751,Female,69,Married,High School,53517,3069,Phone,Loyalty Program,0,2022-02-22,2022-05-27
C1752,Male,46,Married,High School,48112,11107,Phone,Newsletter,0,2022-07-07,2022-10-04
C1753,Male,69,Married,High School,52220,3945,Social Media,Discount,0,2022-07-23,2023-01-20
C1754,Male,54,Single,Bachelor,68920,16512,Email,New Product,0,2019-08-01,2020-04-24
C1755,Female,40,Single,Master,70596,11604,Web Ads,Discount,0,2023-02-05,2023-11-20
C1756,Female,44,Single,High School,40861,4540,Social Media,New Product,1,2021-04-15,2021-12-01
C1757,Female,47,Married,High School,46553,6941,Social Media,Discount,0,2020-12-02,2021-01-26
C1758,Female,66,Married,Master,49344,7417,Web Ads,Newsletter,0,2022-12-25,2023-03-17
C1759,Male,34,Married,High School,59039,3226,Social Media,Discount,1,2019-03-21,2019-05-23
C1760,Female,23,Married,Master,34752,4208,Phone,New Product,1,2021-08-12,2022-07-14
C1761,Female,48,Divorced,High School,46816,9268,Web Ads,Newsletter,0,2022-06-05,2023-01-21
C1762,Female,28,Married,Master,39216,5961,Social Media,Newsletter,0,2021-06-20,2022-06-01
C1763,Male,46,Single,Bachelor,66007,6524,Social Media,New Product,1,2022-01-23,2022-02-10
C1764,Female,45,Single,Master,59554,6969,Web Ads,New Product,0,2020-02-28,2021-01-28
C1765,Male,38,Married,Master,53061,11811,Email,Discount,1,2021-07-07,2022-01-04
C1766,Male,47,Single,Bachelor,44050,6832,Email,Discount,1,2020-05-30,2020-08-31
C1767,Female,36,Single,High School,53293,8296,Web Ads,New Product,1,2019-06-14,2020-05-18
C1768,Female,62,Married,Master,51529,12485,Web Ads,Discount,0,2022-12-20,2023-11-23
C1769,Male,60,Married,Bachelor,84519,9650,Web Ads,Discount,1,2021-09-23,2021-10-14
C1770,Male,61,Single,High School,74955,10936,Email,Discount,0,2021-09-19,2021-10-30
C1771,Female,69,Married,High School,49639,10540,Email,New Product,0,2021-06-11,2022-05-25
C1772,Female,39,Married,Master,62477,12606,Email,New Product,1,2021-10-12,2022-08-06
C1773,Female,64,Married,High School,74163,7650,Phone,Discount,0,2021-12-01,2022-10-26
C1774,Female,59,Single,Bachelor,49634,3981,Social Media,Discount,0,2021-01-10,2021-11-19
C1775,Female,58,Single,Bachelor,38743,7366,Social Media,New Product,0,2022-11-27,2023-09-04
C1776,Male,68,Married,Master,33047,3355,Email,Loyalty Program,0,2021-01-24,2021-07-30
C1777,Female,42,Married,Master,79084,18547,Social Media,New Product,1,2020-02-20,2020-06-22
C1778,Male,66,Married,PhD,57134,4333,Social Media,Loyalty Program,0,2022-08-16,2022-09-20
C1779,Male,51,Married,High School,64369,7316,Email,Discount,0,2021-12-14,2022-08-17
C1780,Female,66,Single,Master,51386,3132,Web Ads,Discount,0,2019-12-02,2020-10-16
C1781,Male,52,Single,High School,40981,7813,Email,Discount,0,2021-05-30,2021-11-27
C1782,Female,65,Married,Bachelor,43780,9992,Phone,New Product,0,2022-12-24,2023-08-23
C1783,Female,24,Single,Bachelor,39884,7066,Web Ads,Loyalty Program,0,2021-08-29,2021-10-14
C1784,Female,62,Single,High School,72749,17281,Social Media,Discount,0,2020-11-15,2021-08-16
C1785,Female,67,Married,Master,82388,6236,Email,New Product,1,2022-09-19,2022-10-11
C1786,Female,53,Single,High School,60558,4090,Social Media,New Product,0,2021-01-10,2021-12-01
C1787,Female,59,Single,Bachelor,37233,8104,Web Ads,Newsletter,0,2022-11-30,2023-03-25
C1788,Female,30,Married,Master,67448,14912,Email,Loyalty Program,0,2019-01-30,2019-06-14
C1789,Male,69,Single,Master,78974,17074,Phone,Loyalty Program,0,2020-07-28,2021-07-08
C1790,Female,22,Single,High School,74575,15645,Web Ads,New Product,0,2019-08-09,2019-12-26
C1791,Male,52,Married,Bachelor,59563,7293,Web Ads,Newsletter,0,2021-04-06,2022-02-25
C1792,Female,30,Married,Master,56482,5280,Social Media,Newsletter,0,2020-08-16,2021-05-08
C1793,Female,35,Single,Bachelor,59442,14014,Web Ads,New Product,1,2021-01-23,2021-05-27
C1794,Female,37,Married,Bachelor,78378,8731,Web Ads,New Product,0,2022-06-30,2023-05-04
C1795,Male,49,Single,High School,71405,9259,Social Media,New Product,0,2022-09-06,2023-01-17
C1796,Male,67,Married,Bachelor,54213,10295,Email,New Product,0,2021-11-28,2022-08-20
C1797,Female,29,Married,Master,53836,5850,Email,New Product,0,2021-10-17,2022-03-14
C1798,Male,37,Married,Bachelor,52774,11284,Email,Discount,0,2023-01-28,2023-08-31
C1799,Male,57,Married,Bachelor,44030,2818,Web Ads,Newsletter,1,2022-12-05,2023-01-30
C1800,Male,38,Single,Bachelor,80277,16716,Social Media,New Product,1,2022-12-06,2023-07-20
C1801,Female,55,Single,Bachelor,48182,8208,Web Ads,Loyalty Program,0,2020-05-06,2021-03-30
C1802,Female,32,Married,High School,67354,11086,Phone,New Product,0,2020-03-13,2021-03-07
C1803,Male,65,Single,High School,50078,7094,Phone,Loyalty Program,0,2020-04-23,2020-09-02
C1804,Male,22,Single,Bachelor,52841,5569,Social Media,Discount,1,2021-02-21,2021-04-02
C1805,Male,29,Married,Bachelor,58291,8324,Email,New Product,0,2021-08-06,2021-10-09
C1806,Female,57,Married,Bachelor,68178,9545,Web Ads,New Product,0,2021-10-04,2022-03-15
C1807,Female,20,Married,Bachelor,56111,9356,Social Media,Discount,0,2019-03-13,2020-01-02
C1808,Male,46,Single,Bachelor,42911,4562,Social Media,Newsletter,0,2020-08-04,2020-09-18
C1809,Male,65,Married,High School,60286,3949,Email,Discount,0,2019-08-08,2020-06-18
C1810,Male,27,Single,Master,48499,3832,Web Ads,New Product,0,2021-10-24,2022-08-14
C1811,Female,70,Single,Bachelor,83157,15786,Web Ads,Discount,0,2021-09-29,2022-06-21
C1812,Female,65,Married,High School,56100,3057,Social Media,Newsletter,0,2019-10-17,2020-04-21
C1813,Male,61,Single,High School,49980,11060,Social Media,Discount,0,2020-01-15,2020-02-29
C1814,Male,36,Single,PhD,89622,16927,Phone,New Product,0,2021-03-14,2021-12-02
C1815,Male,28,Married,High School,71083,14473,Email,Discount,0,2022-10-10,2023-03-30
C1816,Female,25,Single,Master,46548,10110,Email,New Product,1,2021-01-12,2021-02-11
C1817,Male,62,Single,High School,48136,3588,Phone,Newsletter,0,2019-03-21,2020-01-18
C1818,Female,44,Single,Master,67112,14394,Email,Discount,0,2019-03-07,2019-05-30
C1819,Female,58,Married,Master,60652,9154,Social Media,Loyalty Program,0,2019-05-16,2019-12-18
C1820,Male,68,Married,Bachelor,73352,16658,Social Media,Discount,0,2020-02-03,2020-08-08
C1821,Male,47,Married,High School,50059,11379,Social Media,New Product,0,2019-12-13,2020-01-28
C1822,Male,52,Married,High School,70516,3866,Email,New Product,0,2019-02-28,2019-07-07
C1823,Female,56,Married,Bachelor,26425,3344,Social Media,New Product,0,2021-02-16,2021-06-23
C1824,Female,28,Married,Bachelor,57683,8957,Social Media,New Product,1,2020-06-02,2020-06-12
C1825,Female,37,Single,High School,50742,9421,Social Media,New Product,0,2020-12-14,2021-07-20
C1826,Female,40,Single,High School,53174,5702,Phone,Discount,0,2021-09-03,2022-07-20
C1827,Male,21,Married,Bachelor,58456,5870,Web Ads,New Product,0,2022-06-14,2023-01-17
C1828,Female,62,Single,Bachelor,77077,9731,Email,Discount,0,2019-03-20,2019-08-30
C1829,Female,57,Divorced,High School,42689,6411,Web Ads,Loyalty Program,0,2019-04-25,2020-01-09
C1830,Male,59,Married,High School,27179,6529,Email,Loyalty Program,0,2021-09-12,2022-03-11
C1831,Female,55,Married,PhD,44429,8993,Social Media,Discount,0,2023-01-25,2023-12-15
C1832,Female,69,Married,Bachelor,75336,10235,Social Media,Discount,0,2019-05-06,2020-03-17
C1833,Female,62,Married,Master,35325,2150,Social Media,Discount,1,2020-07-26,2020-11-19
C1834,Female,56,Single,Bachelor,51420,4304,Phone,Newsletter,0,2021-08-22,2022-01-21
C1835,Female,34,Married,High School,72593,10249,Social Media,Loyalty Program,0,2020-05-14,2020-05-31
C1836,Female,47,Married,Bachelor,59123,12579,Social Media,Discount,0,2021-04-08,2021-07-20
C1837,Male,37,Divorced,Bachelor,76930,9703,Web Ads,New Product,0,2022-01-30,2022-05-16
C1838,Male,53,Single,Master,29476,4648,Email,Discount,1,2020-09-17,2020-10-03
C1839,Female,41,Single,Bachelor,55175,12599,Email,New Product,0,2022-04-12,2023-01-20
C1840,Male,30,Single,High School,80057,18634,Email,Loyalty Program,1,2020-03-27,2020-04-17
C1841,Male,32,Married,PhD,43096,4014,Email,New Product,0,2022-01-20,2022-01-31
C1842,Male,23,Married,Bachelor,75522,4434,Social Media,Newsletter,1,2020-01-20,2021-01-12
C1843,Male,41,Single,PhD,56464,6272,Social Media,New Product,0,2022-05-13,2022-05-29
C1844,Female,26,Married,PhD,66511,12581,Email,Discount,1,2019-12-29,2020-01-19
C1845,Female,62,Single,High School,78969,18970,Email,New Product,0,2020-05-12,2021-04-26
C1846,Male,43,Married,Bachelor,66447,4346,Phone,New Product,0,2020-06-20,2020-08-25
C1847,Male,23,Married,Bachelor,51131,2847,Phone,Newsletter,0,2022-06-11,2022-09-06
C1848,Male,47,Single,Bachelor,68430,15521,Web Ads,Discount,0,2019-01-16,2019-04-09
C1849,Female,34,Married,Bachelor,50073,9996,Web Ads,New Product,0,2021-09-07,2022-05-07
C1850,Female,20,Divorced,PhD,64100,15925,Web Ads,Loyalty Program,0,2022-03-10,2022-12-23
C1851,Male,22,Married,Master,41222,5332,Phone,New Product,1,2020-09-11,2020-10-20
C1852,Female,33,Married,High School,60436,8050,Social Media,Discount,0,2022-12-14,2023-11-02
C1853,Female,57,Married,High School,77839,6574,Email,Newsletter,0,2023-01-19,2023-05-03
C1854,Female,69,Single,Bachelor,55518,4062,Social Media,Discount,1,2019-10-27,2020-09-08
C1855,Female,20,Married,High School,76405,12663,Email,Discount,0,2019-12-05,2020-02-08
C1856,Male,57,Married,Master,106401,13072,Web Ads,Newsletter,0,2019-10-30,2019-11-18
C1857,Female,57,Married,Bachelor,59565,3935,Social Media,Discount,1,2020-08-14,2021-01-17
C1858,Female,40,Single,Bachelor,69212,15738,Phone,Discount,0,2019-03-17,2019-06-21
C1859,Female,67,Single,High School,67152,6021,Email,New Product,0,2021-07-02,2022-03-21
C1860,Female,48,Single,Master,63376,12657,Social Media,Discount,0,2021-02-18,2021-09-02
C1861,Female,24,Single,High School,71818,7644,Social Media,Newsletter,1,2021-07-09,2022-03-08
C1862,Female,68,Single,Master,56278,11963,Email,New Product,1,2022-09-01,2023-05-21
C1863,Male,29,Married,Bachelor,50061,3688,Social Media,New Product,1,2022-01-03,2022-08-24
C1864,Female,47,Single,Master,37105,7466,Email,Discount,0,2020-01-01,2020-12-15
C1865,Female,40,Single,Bachelor,54858,3819,Social Media,Discount,0,2020-10-14,2020-10-27
C1866,Female,69,Married,High School,73521,10247,Social Media,New Product,0,2021-10-02,2022-09-29
C1867,Male,26,Single,Master,45903,9033,Web Ads,New Product,0,2020-01-31,2020-05-31
C1868,Male,22,Single,High School,63700,5391,Social Media,Loyalty Program,0,2022-06-08,2022-12-27
C1869,Male,64,Single,Bachelor,58153,6230,Social Media,Discount,0,2021-03-14,2021-08-11
C1870,Female,66,Single,High School,50689,11301,Web Ads,Loyalty Program,1,2021-11-17,2022-10-15
C1871,Female,39,Married,Master,32204,7311,Social Media,Discount,0,2023-02-07,2023-07-06
C1872,Male,38,Single,Master,80442,4745,Social Media,New Product,0,2022-08-11,2023-08-04
C1873,Female,54,Married,Bachelor,67757,5665,Social Media,New Product,1,2021-04-24,2021-08-06
C1874,Female,23,Divorced,Bachelor,99979,7347,Web Ads,Discount,1,2022-12-21,2023-02-09
C1875,Female,24,Married,Master,76191,6547,Social Media,New Product,0,2021-05-21,2021-06-01
C1876,Female,20,Married,High School,80108,19549,Social Media,Discount,0,2022-01-19,2022-11-02
C1877,Female,23,Married,Master,33759,5412,Phone,New Product,0,2019-04-25,2019-10-01
C1878,Female,31,Married,High School,33497,4810,Email,Loyalty Program,0,2022-03-28,2022-05-17
C1879,Male,46,Single,PhD,60634,14970,Web Ads,Discount,0,2022-07-05,2023-06-30
C1880,Female,61,Single,Master,42778,6903,Social Media,Newsletter,0,2020-01-08,2020-05-12
C1881,Female,42,Married,Master,49780,9071,Social Media,New Product,1,2021-04-29,2021-09-05
C1882,Female,44,Single,Bachelor,97893,11409,Phone,Newsletter,0,2019-03-31,2019-12-02
C1883,Female,40,Single,Bachelor,77848,9841,Email,Discount,0,2021-01-26,2021-11-01
C1884,Female,43,Married,Bachelor,45965,7762,Web Ads,Newsletter,0,2022-08-14,2023-08-07
C1885,Male,44,Married,High School,24508,1567,Web Ads,Discount,0,2019-01-31,2019-11-27
C1886,Female,64,Single,Bachelor,44700,4522,Social Media,New Product,0,2019-12-24,2020-01-11
C1887,Male,65,Married,Bachelor,51642,4614,Web Ads,Newsletter,0,2020-04-14,2020-12-18
C1888,Male,51,Single,Master,55181,2934,Email,Discount,1,2022-02-25,2022-07-02
C1889,Female,51,Married,Bachelor,40814,6423,Web Ads,Discount,0,2019-09-27,2020-09-22
C1890,Female,24,Single,High School,76947,12481,Social Media,Loyalty Program,1,2022-12-07,2023-10-27
C1891,Male,55,Single,Bachelor,49328,6254,Social Media,New Product,0,2019-07-28,2020-06-13
C1892,Male,65,Married,Bachelor,69728,7233,Email,New Product,0,2020-11-20,2020-12-09
C1893,Female,61,Married,High School,60808,10970,Social Media,Discount,0,2022-08-22,2022-09-25
C1894,Male,68,Married,High School,74077,5698,Email,Loyalty Program,0,2022-04-29,2022-10-28
C1895,Female,61,Married,Master,56431,8674,Web Ads,Discount,1,2022-10-12,2023-06-03
C1896,Female,58,Single,Bachelor,46125,9391,Web Ads,Newsletter,0,2020-04-01,2020-04-21
C1897,Female,35,Married,Bachelor,51021,4227,Email,Loyalty Program,0,2020-03-24,2020-07-12
C1898,Male,52,Single,Bachelor,51232,10279,Email,Loyalty Program,0,2019-03-09,2019-12-08
C1899,Male,68,Single,Master,90968,18389,Web Ads,Discount,0,2021-05-23,2022-04-24
C1900,Female,40,Single,High School,61147,3790,Social Media,Newsletter,0,2020-04-11,2020-07-12
C1901,Female,28,Married,Master,60069,3229,Email,New Product,0,2022-10-15,2023-07-27
C1902,Male,25,Divorced,High School,73230,17925,Social Media,Newsletter,0,2022-11-11,2023-10-31
C1903,Female,70,Divorced,Master,59998,5320,Social Media,Discount,0,2019-05-08,2020-02-02
C1904,Male,64,Married,Bachelor,76825,16473,Email,Loyalty Program,1,2021-01-02,2021-08-20
C1905,Female,54,Single,Bachelor,54418,8835,Phone,New Product,0,2022-06-21,2023-05-07
C1906,Male,58,Married,Bachelor,52895,5442,Social Media,Discount,0,2021-11-08,2022-06-24
C1907,Female,41,Married,Bachelor,45295,3442,Email,New Product,0,2022-11-20,2023-02-26
C1908,Male,60,Single,High School,87750,13104,Web Ads,Discount,0,2022-06-06,2022-06-30
C1909,Male,24,Divorced,Master,58952,7750,Social Media,Discount,0,2020-01-03,2020-09-14
C1910,Male,61,Single,High School,42389,8044,Email,Discount,0,2019-02-27,2019-08-31
C1911,Male,42,Divorced,Master,62952,14531,Email,New Product,0,2022-07-28,2022-08-10
C1912,Female,36,Married,Master,50249,10605,Email,New Product,0,2020-07-10,2021-06-18
C1913,Female,31,Married,Bachelor,54155,5680,Social Media,New Product,0,2022-01-30,2022-03-01
C1914,Male,42,Single,Master,64661,14599,Email,Discount,0,2019-02-17,2019-09-22
C1915,Male,35,Single,Bachelor,82814,17943,Social Media,Loyalty Program,0,2020-07-15,2020-12-08
C1916,Female,22,Single,High School,61523,14508,Email,Newsletter,0,2020-08-15,2021-07-12
C1917,Female,49,Single,PhD,49334,6992,Phone,Discount,0,2021-03-22,2021-11-02
C1918,Female,41,Single,Bachelor,52426,10679,Phone,Discount,0,2019-02-28,2019-07-04
C1919,Male,28,Married,Bachelor,69846,11757,Social Media,New Product,0,2019-06-10,2019-12-15
C1920,Male,48,Married,Bachelor,30624,3432,Phone,Loyalty Program,0,2019-04-13,2019-12-24
C1921,Female,66,Married,Bachelor,44359,11040,Web Ads,Loyalty Program,0,2021-04-25,2021-09-09
C1922,Male,56,Married,PhD,63189,3643,Social Media,New Product,1,2020-02-16,2020-05-13
C1923,Female,42,Single,High School,34399,2836,Social Media,Discount,1,2021-02-24,2021-10-20
C1924,Male,32,Divorced,Bachelor,55312,12639,Social Media,Loyalty Program,0,2019-07-02,2020-04-29
C1925,Female,51,Single,Bachelor,52826,3281,Web Ads,New Product,0,2020-02-21,2020-11-18
C1926,Male,65,Married,Bachelor,73161,16634,Email,Discount,0,2022-02-13,2022-05-15
C1927,Female,66,Married,Bachelor,56245,10857,Social Media,Discount,0,2020-02-03,2021-01-19
C1928,Female,67,Married,High School,77800,4460,Social Media,New Product,1,2021-08-14,2022-07-27
C1929,Female,42,Single,High School,61183,8312,Phone,New Product,1,2021-02-17,2021-12-30
C1930,Male,64,Married,High School,86646,17406,Phone,Loyalty Program,0,2020-10-16,2020-12-30
C1931,Female,36,Married,Master,39187,6529,Social Media,Newsletter,0,2020-03-12,2020-06-25
C1932,Female,59,Single,High School,84256,19983,Email,Discount,0,2019-11-14,2020-04-16
C1933,Female,40,Married,Master,53833,12033,Web Ads,Newsletter,0,2020-08-28,2020-11-10
C1934,Female,21,Divorced,Master,82109,9568,Email,Loyalty Program,0,2022-06-27,2022-07-15
C1935,Female,56,Divorced,Master,77778,5205,Email,New Product,0,2021-06-29,2022-01-10
C1936,Female,25,Single,Master,20000,4777,Social Media,Newsletter,0,2023-01-10,2023-06-26
C1937,Male,63,Single,High School,67187,10310,Web Ads,Loyalty Program,0,2020-05-11,2020-06-20
C1938,Female,37,Single,High School,74964,4863,Phone,Discount,0,2022-09-28,2023-03-07
C1939,Female,49,Single,Bachelor,79928,17049,Web Ads,Newsletter,1,2020-03-02,2021-01-24
C1940,Male,41,Single,High School,42350,9473,Email,Loyalty Program,1,2021-03-28,2021-12-04
C1941,Male,52,Single,Master,68855,12248,Social Media,Loyalty Program,0,2021-10-19,2022-04-02
C1942,Male,49,Divorced,Bachelor,62926,8778,Email,Newsletter,0,2019-08-28,2019-11-04
C1943,Female,36,Divorced,Master,66471,12126,Web Ads,New Product,0,2021-12-18,2022-01-06
C1944,Female,62,Single,High School,74984,14347,Social Media,Loyalty Program,1,2021-03-07,2022-02-24
C1945,Female,51,Single,Master,77350,17682,Email,Loyalty Program,0,2019-07-22,2019-12-02
C1946,Female,61,Married,High School,50163,12097,Phone,New Product,1,2023-01-29,2024-01-19
C1947,Male,70,Single,Bachelor,63981,9780,Social Media,Discount,0,2022-08-12,2023-05-30
C1948,Male,33,Married,Bachelor,60617,12711,Social Media,Loyalty Program,0,2019-10-14,2020-06-16
C1949,Male,29,Married,Master,56409,13701,Web Ads,Discount,0,2019-03-14,2020-02-19
C1950,Male,66,Married,Bachelor,57843,4641,Email,Loyalty Program,0,2020-12-26,2021-01-21
C1951,Male,70,Married,Master,62939,3376,Email,Newsletter,0,2019-12-03,2020-10-31
C1952,Male,55,Married,Master,50970,11406,Email,Discount,0,2022-09-03,2022-10-05
C1953,Female,53,Married,Master,73245,6522,Social Media,Discount,0,2019-07-22,2019-08-09
C1954,Female,28,Single,High School,79039,4623,Email,Discount,0,2019-08-19,2020-03-22
C1955,Female,61,Married,Master,47691,3911,Phone,New Product,0,2021-06-22,2021-08-15
C1956,Female,47,Married,Master,79774,10117,Email,Newsletter,0,2021-12-16,2022-11-21
C1957,Female,30,Single,High School,47719,4478,Web Ads,New Product,0,2020-10-05,2020-11-10
C1958,Male,33,Single,High School,73466,8158,Email,Discount,0,2022-12-14,2023-06-29
C1959,Female,58,Single,High School,79747,19542,Email,New Product,0,2021-07-03,2021-11-29
C1960,Female,66,Divorced,High School,58582,11182,Email,Loyalty Program,1,2019-10-07,2019-10-25
C1961,Male,38,Single,Bachelor,47842,9206,Phone,Discount,0,2021-03-19,2021-11-17
C1962,Male,34,Single,PhD,51169,3527,Social Media,Loyalty Program,1,2022-08-21,2022-11-30
C1963,Female,47,Single,Bachelor,65427,12851,Web Ads,Discount,0,2020-04-10,2020-07-05
C1964,Male,43,Married,Bachelor,89469,17703,Phone,Loyalty Program,1,2021-01-06,2021-12-21
C1965,Female,27,Single,PhD,34609,6297,Web Ads,Discount,0,2022-04-12,2022-12-21
C1966,Female,62,Divorced,High School,61503,5885,Phone,Discount,0,2021-03-14,2022-02-19
C1967,Male,28,Married,Master,58678,7898,Email,Newsletter,0,2019-09-23,2020-03-05
C1968,Male,66,Married,Bachelor,53152,11653,Web Ads,New Product,1,2019-09-04,2020-04-18
C1969,Male,52,Married,Bachelor,58788,10819,Web Ads,Discount,0,2019-03-19,2020-01-07
C1970,Male,52,Single,Bachelor,51867,10194,Web Ads,Newsletter,1,2021-05-03,2021-10-09
C1971,Male,38,Single,Bachelor,78647,13171,Email,Loyalty Program,0,2019-09-10,2020-08-13
C1972,Female,22,Married,High School,80137,11212,Social Media,Discount,0,2020-04-19,2020-07-25
C1973,Male,29,Single,Master,61322,12375,Email,New Product,0,2019-06-25,2019-10-18
C1974,Female,59,Single,High School,57882,3680,Email,Newsletter,0,2022-12-15,2023-10-14
C1975,Male,66,Married,Master,52604,9712,Phone,Loyalty Program,1,2021-08-28,2021-12-10
C1976,Female,61,Single,Bachelor,61354,15304,Web Ads,Discount,0,2023-01-24,2023-10-13
C1977,Male,20,Divorced,High School,87717,18073,Social Media,New Product,0,2019-09-11,2019-10-29
C1978,Male,48,Single,Bachelor,58443,6318,Web Ads,New Product,0,2021-06-21,2022-03-12
C1979,Female,69,Married,High School,47408,5004,Email,Loyalty Program,0,2019-04-17,2019-06-19
C1980,Female,53,Married,Master,54033,9912,Email,Discount,0,2022-04-09,2022-12-17
C1981,Male,70,Married,PhD,71302,16340,Social Media,Loyalty Program,0,2019-02-27,2019-06-26
C1982,Female,32,Single,Master,49233,8152,Social Media,Discount,0,2022-09-22,2023-06-12
C1983,Female,20,Married,High School,59494,9250,Web Ads,Loyalty Program,0,2022-09-27,2023-01-26
C1984,Female,53,Married,Bachelor,67093,5506,Social Media,Newsletter,0,2021-07-30,2022-01-29
C1985,Male,48,Married,Bachelor,50372,9726,Social Media,Discount,0,2022-08-06,2023-02-20
C1986,Male,67,Single,Master,33533,6386,Social Media,Discount,0,2019-03-25,2019-11-10
C1987,Female,66,Married,High School,43929,10691,Email,New Product,0,2022-02-14,2022-10-30
C1988,Female,32,Married,Bachelor,47118,5184,Web Ads,Loyalty Program,1,2020-12-12,2021-02-11
C1989,Male,67,Married,Bachelor,56567,11386,Social Media,Discount,0,2022-05-27,2022-11-14
C1990,Female,68,Divorced,High School,60664,8299,Social Media,Loyalty Program,1,2021-06-19,2021-08-02
C1991,Female,48,Single,Bachelor,72355,11699,Web Ads,Newsletter,0,2022-01-30,2022-03-17
C1992,Male,58,Married,Bachelor,41591,8870,Social Media,Loyalty Program,0,2020-10-18,2021-09-26
C1993,Female,43,Married,Master,70174,6624,Web Ads,Loyalty Program,0,2020-03-31,2021-02-20
C1994,Male,45,Married,Master,54436,6454,Email,Discount,0,2020-10-20,2021-02-17
C1995,Female,36,Married,Bachelor,33216,6798,Email,Newsletter,0,2021-02-11,2021-08-16
C1996,Female,26,Divorced,Bachelor,60203,9878,Web Ads,Discount,0,2021-03-01,2021-03-19
C1997,Female,32,Married,High School,79744,5461,Web Ads,Discount,0,2021-04-30,2022-02-08
C1998,Male,24,Single,PhD,73246,9964,Social Media,Discount,0,2020-06-09,2020-10-17
C1999,Male,45,Single,PhD,58855,9848,Social Media,Loyalty Program,0,2019-09-23,2020-01-15
C2000,Male,68,Married,Master,76886,17830,Web Ads,Newsletter,0,2022-08-03,2023-01-15
